z,symbol,mass_number,mass_to_charge,energy_mev_per_nucleon,let_electronic_mev_cm2_mg,let_nuclear_mev_cm2_mg,let_total_mev_cm2_mg,electronic_source_sheet,nuclear_source_sheet
14,Si,28.0,2.0,16.071428571428573,4.46,0.002219,4.462219,i_Si_e,i_Si_n
14,Si,28.0,2.0,17.857142857142858,4.15,0.00202,4.15202,i_Si_e,i_Si_n
14,Si,28.0,2.0,19.642857142857142,3.88,0.001855,3.881855,i_Si_e,i_Si_n
14,Si,28.0,2.0,21.428571428571427,3.64,0.001716,3.641716,i_Si_e,i_Si_n
14,Si,28.0,2.0,23.214285714285715,3.44,0.001597,3.441597,i_Si_e,i_Si_n
14,Si,28.0,2.0,25.0,3.26,0.001495,3.2614949999999996,i_Si_e,i_Si_n
14,Si,28.0,2.0,28.571428571428573,2.97,0.001326,2.9713260000000004,i_Si_e,i_Si_n
14,Si,28.0,2.0,32.142857142857146,2.73,0.001193,2.731193,i_Si_e,i_Si_n
14,Si,28.0,2.0,35.714285714285715,2.52,0.001085,2.521085,i_Si_e,i_Si_n
14,Si,28.0,2.0,39.285714285714285,2.34,0.0009953,2.3409953,i_Si_e,i_Si_n
14,Si,28.0,2.0,42.857142857142854,2.19,0.0009202,2.1909202,i_Si_e,i_Si_n
14,Si,28.0,2.0,46.42857142857143,2.06,0.000856,2.0608560000000002,i_Si_e,i_Si_n
14,Si,28.0,2.0,50.0,1.94,0.0008006,1.9408006,i_Si_e,i_Si_n
14,Si,28.0,2.0,53.57142857142857,1.84,0.0007521,1.8407521,i_Si_e,i_Si_n
14,Si,28.0,2.0,57.142857142857146,1.75,0.0007095,1.7507095,i_Si_e,i_Si_n
14,Si,28.0,2.0,60.714285714285715,1.67,0.0006716,1.6706716,i_Si_e,i_Si_n
14,Si,28.0,2.0,64.28571428571429,1.6,0.0006377,1.6006377,i_Si_e,i_Si_n
14,Si,28.0,2.0,71.42857142857143,1.48,0.0005795,1.4805795,i_Si_e,i_Si_n
14,Si,28.0,2.0,80.35714285714286,1.35,0.0005208,1.3505208000000002,i_Si_e,i_Si_n
14,Si,28.0,2.0,89.28571428571429,1.25,0.0004732,1.2504732,i_Si_e,i_Si_n
14,Si,28.0,2.0,98.21428571428571,1.16,0.0004339,1.1604339,i_Si_e,i_Si_n
14,Si,28.0,2.0,107.14285714285714,1.09,0.0004009,1.0904009000000001,i_Si_e,i_Si_n
14,Si,28.0,2.0,116.07142857142857,1.03,0.0003727,1.0303727,i_Si_e,i_Si_n
14,Si,28.0,2.0,125.0,0.977,0.0003483,0.9773483,i_Si_e,i_Si_n
14,Si,28.0,2.0,133.92857142857142,0.93,0.0003271,0.9303271000000001,i_Si_e,i_Si_n
14,Si,28.0,2.0,142.85714285714286,0.889,0.0003084,0.8893084,i_Si_e,i_Si_n
14,Si,28.0,2.0,160.71428571428572,0.82,0.0002769,0.8202769,i_Si_e,i_Si_n
14,Si,28.0,2.0,178.57142857142858,0.765,0.0002515,0.7652515,i_Si_e,i_Si_n
14,Si,28.0,2.0,196.42857142857142,0.719,0.0002305,0.7192305,i_Si_e,i_Si_n
14,Si,28.0,2.0,214.28571428571428,0.68,0.0002128,0.6802128000000001,i_Si_e,i_Si_n
14,Si,28.0,2.0,232.14285714285714,0.648,0.0001978,0.6481978,i_Si_e,i_Si_n
14,Si,28.0,2.0,250.0,0.619,0.0001848,0.6191848,i_Si_e,i_Si_n
14,Si,28.0,2.0,285.7142857142857,0.573,0.0001635,0.5731634999999999,i_Si_e,i_Si_n
14,Si,28.0,2.0,321.42857142857144,0.537,0.0001467,0.5371467000000001,i_Si_e,i_Si_n
14,Si,28.0,2.0,357.14285714285717,0.509,0.0001332,0.5091332000000001,i_Si_e,i_Si_n
14,Si,28.0,2.0,392.85714285714283,0.0001145248287804755,0.0001220482988077109,0.0002365731275881864,i_Si_e,i_Si_n
14,Si,28.0,2.0,428.57142857142856,0.0001057301648954565,0.0001126848572398838,0.0002184150221353403,i_Si_e,i_Si_n
14,Si,28.0,2.0,464.2857142857143,9.823750449017997e-05,0.0001047070134414253,0.00020294451793160525,i_Si_e,i_Si_n
14,Si,28.0,2.0,500.0,9.177460997121883e-05,9.782513182155236e-05,0.00018959974179277118,i_Si_e,i_Si_n
14,Si,28.0,2.0,535.7142857142857,8.614056401597467e-05,9.18254397027631e-05,0.00017796600371873777,i_Si_e,i_Si_n
14,Si,28.0,2.0,571.4285714285714,8.118378594265715e-05,8.654664710548e-05,0.00016773043304813714,i_Si_e,i_Si_n
14,Si,28.0,2.0,607.1428571428571,7.678772132316625e-05,8.186472622145285e-05,0.0001586524475446191,i_Si_e,i_Si_n
14,Si,28.0,2.0,642.8571428571429,7.286124830077288e-05,7.768270693615165e-05,0.00015054395523692453,i_Si_e,i_Si_n
14,Si,28.0,2.0,714.2857142857143,6.614211863726306e-05,7.052574871122746e-05,0.00013666786734849054,i_Si_e,i_Si_n
14,Si,28.0,2.0,803.5714285714286,5.936157415192185e-05,6.330263796250601e-05,0.00012266421211442786,i_Si_e,i_Si_n
14,Si,28.0,2.0,892.8571428571429,5.388735948968703e-05,5.747052482827223e-05,0.00011135788431795926,i_Si_e,i_Si_n
14,Si,28.0,2.0,982.1428571428571,4.937152495190662e-05,5.265900740898593e-05,0.00010203053236089256,i_Si_e,i_Si_n
14,Si,28.0,2.0,1071.4285714285713,4.558015523700272e-05,4.861905319650933e-05,9.419920843351204e-05,i_Si_e,i_Si_n
14,Si,28.0,2.0,1160.7142857142858,4.23500777586565e-05,4.517692954714449e-05,8.752700730580099e-05,i_Si_e,i_Si_n
14,Si,28.0,2.0,1250.0,3.956393119635908e-05,4.220767017402043e-05,8.17716013703795e-05,i_Si_e,i_Si_n
14,Si,28.0,2.0,1339.2857142857142,3.713510031818581e-05,3.961904063291789e-05,7.67541409511037e-05,i_Si_e,i_Si_n
14,Si,28.0,2.0,1428.5714285714287,3.499823886260619e-05,3.734145068527931e-05,7.233968954788549e-05,i_Si_e,i_Si_n
14,Si,28.0,2.0,1607.142857142857,3.141040224040877e-05,3.351701154430556e-05,6.492741378471433e-05,i_Si_e,i_Si_n
16,S,32.0,2.0,0.03125,4.78,0.4693,5.2493,i_Si_e,i_Si_n
16,S,32.0,2.0,0.034375,5.1,0.4402,5.5402,i_Si_e,i_Si_n
16,S,32.0,2.0,0.0375,5.41,0.4149,5.8249,i_Si_e,i_Si_n
16,S,32.0,2.0,0.040625,5.71,0.3927,6.1027,i_Si_e,i_Si_n
16,S,32.0,2.0,0.04375,5.99,0.373,6.363,i_Si_e,i_Si_n
16,S,32.0,2.0,0.046875,6.26,0.3554,6.6154,i_Si_e,i_Si_n
16,S,32.0,2.0,0.05,6.52,0.3396,6.8595999999999995,i_Si_e,i_Si_n
16,S,32.0,2.0,0.053125,6.77,0.3254,7.0954,i_Si_e,i_Si_n
16,S,32.0,2.0,0.05625,7.01,0.3123,7.3223,i_Si_e,i_Si_n
16,S,32.0,2.0,0.0625,7.45,0.2895,7.7395000000000005,i_Si_e,i_Si_n
16,S,32.0,2.0,0.0703125,7.96,0.2658,8.2258,i_Si_e,i_Si_n
16,S,32.0,2.0,0.078125,8.43,0.246,8.676,i_Si_e,i_Si_n
16,S,32.0,2.0,0.0859375,8.85,0.2292,9.0792,i_Si_e,i_Si_n
16,S,32.0,2.0,0.09375,9.24,0.2148,9.4548,i_Si_e,i_Si_n
16,S,32.0,2.0,0.1015625,9.6,0.2022,9.8022,i_Si_e,i_Si_n
16,S,32.0,2.0,0.109375,9.93,0.1912,10.1212,i_Si_e,i_Si_n
16,S,32.0,2.0,0.1171875,10.2,0.1815,10.381499999999999,i_Si_e,i_Si_n
16,S,32.0,2.0,0.125,10.5,0.1727,10.6727,i_Si_e,i_Si_n
16,S,32.0,2.0,0.140625,11.1,0.1578,11.2578,i_Si_e,i_Si_n
16,S,32.0,2.0,0.15625,11.5,0.1454,11.6454,i_Si_e,i_Si_n
16,S,32.0,2.0,0.171875,11.9,0.135,12.035,i_Si_e,i_Si_n
16,S,32.0,2.0,0.1875,12.3,0.1261,12.4261,i_Si_e,i_Si_n
16,S,32.0,2.0,0.203125,12.6,0.1184,12.718399999999999,i_Si_e,i_Si_n
16,S,32.0,2.0,0.21875,12.9,0.1117,13.011700000000001,i_Si_e,i_Si_n
16,S,32.0,2.0,0.25,13.5,0.1004,13.6004,i_Si_e,i_Si_n
16,S,32.0,2.0,0.28125,13.9,0.0914,13.9914,i_Si_e,i_Si_n
16,S,32.0,2.0,0.3125,14.3,0.08398,14.383980000000001,i_Si_e,i_Si_n
16,S,32.0,2.0,0.34375,14.6,0.07775,14.67775,i_Si_e,i_Si_n
16,S,32.0,2.0,0.375,14.9,0.07245,14.97245,i_Si_e,i_Si_n
16,S,32.0,2.0,0.40625,15.1,0.06788,15.16788,i_Si_e,i_Si_n
16,S,32.0,2.0,0.4375,15.3,0.06389,15.363890000000001,i_Si_e,i_Si_n
16,S,32.0,2.0,0.46875,15.5,0.06038,15.56038,i_Si_e,i_Si_n
16,S,32.0,2.0,0.5,15.6,0.05726,15.657259999999999,i_Si_e,i_Si_n
16,S,32.0,2.0,0.53125,15.8,0.05447,15.854470000000001,i_Si_e,i_Si_n
16,S,32.0,2.0,0.5625,15.9,0.05196,15.95196,i_Si_e,i_Si_n
16,S,32.0,2.0,0.625,16.1,0.04762,16.14762,i_Si_e,i_Si_n
16,S,32.0,2.0,0.703125,16.3,0.04318,16.34318,i_Si_e,i_Si_n
16,S,32.0,2.0,0.78125,16.4,0.03955,16.439549999999997,i_Si_e,i_Si_n
16,S,32.0,2.0,0.859375,16.5,0.03652,16.53652,i_Si_e,i_Si_n
16,S,32.0,2.0,0.9375,16.5,0.03394,16.53394,i_Si_e,i_Si_n
16,S,32.0,2.0,1.015625,16.6,0.03173,16.63173,i_Si_e,i_Si_n
16,S,32.0,2.0,1.09375,16.6,0.02981,16.629810000000003,i_Si_e,i_Si_n
16,S,32.0,2.0,1.171875,16.6,0.02812,16.628120000000003,i_Si_e,i_Si_n
16,S,32.0,2.0,1.25,16.5,0.02662,16.52662,i_Si_e,i_Si_n
16,S,32.0,2.0,1.40625,16.4,0.02409,16.42409,i_Si_e,i_Si_n
16,S,32.0,2.0,1.5625,16.3,0.02202,16.322020000000002,i_Si_e,i_Si_n
16,S,32.0,2.0,1.71875,16.1,0.0203,16.1203,i_Si_e,i_Si_n
16,S,32.0,2.0,1.875,16.0,0.01884,16.01884,i_Si_e,i_Si_n
16,S,32.0,2.0,2.03125,15.8,0.01759,15.817590000000001,i_Si_e,i_Si_n
16,S,32.0,2.0,2.1875,15.5,0.01651,15.51651,i_Si_e,i_Si_n
16,S,32.0,2.0,2.5,14.9,0.01472,14.91472,i_Si_e,i_Si_n
16,S,32.0,2.0,2.8125,14.4,0.01329,14.41329,i_Si_e,i_Si_n
16,S,32.0,2.0,3.125,14.0,0.01213,14.01213,i_Si_e,i_Si_n
16,S,32.0,2.0,3.4375,13.5,0.01117,13.51117,i_Si_e,i_Si_n
16,S,32.0,2.0,3.75,13.0,0.01036,13.01036,i_Si_e,i_Si_n
16,S,32.0,2.0,4.0625,12.6,0.009659,12.609658999999999,i_Si_e,i_Si_n
16,S,32.0,2.0,4.375,12.2,0.009055,12.209055,i_Si_e,i_Si_n
16,S,32.0,2.0,4.6875,11.9,0.008525,11.908525000000001,i_Si_e,i_Si_n
16,S,32.0,2.0,5.0,11.5,0.008057,11.508057,i_Si_e,i_Si_n
16,S,32.0,2.0,5.3125,11.2,0.007641,11.207640999999999,i_Si_e,i_Si_n
16,S,32.0,2.0,5.625,10.8,0.007268,10.807268,i_Si_e,i_Si_n
16,S,32.0,2.0,6.25,10.3,0.006626,10.306626000000001,i_Si_e,i_Si_n
16,S,32.0,2.0,7.03125,9.62,0.005974,9.625974,i_Si_e,i_Si_n
16,S,32.0,2.0,7.8125,9.06,0.005444,9.065444000000001,i_Si_e,i_Si_n
16,S,32.0,2.0,8.59375,8.57,0.005005,8.575005,i_Si_e,i_Si_n
16,S,32.0,2.0,9.375,8.13,0.004635,8.134635000000001,i_Si_e,i_Si_n
16,S,32.0,2.0,10.15625,7.74,0.004318,7.744318,i_Si_e,i_Si_n
16,S,32.0,2.0,10.9375,7.38,0.004044,7.384044,i_Si_e,i_Si_n
16,S,32.0,2.0,11.71875,7.07,0.003804,7.073804,i_Si_e,i_Si_n
16,S,32.0,2.0,12.5,6.78,0.003592,6.7835920000000005,i_Si_e,i_Si_n
16,S,32.0,2.0,14.0625,6.28,0.003235,6.283235,i_Si_e,i_Si_n
16,S,32.0,2.0,15.625,5.85,0.002945,5.852945,i_Si_e,i_Si_n
16,S,32.0,2.0,17.1875,5.49,0.002705,5.492705,i_Si_e,i_Si_n
16,S,32.0,2.0,18.75,5.18,0.002503,5.182503,i_Si_e,i_Si_n
16,S,32.0,2.0,20.3125,4.9,0.002331,4.902331,i_Si_e,i_Si_n
16,S,32.0,2.0,21.875,4.65,0.002181,4.652181000000001,i_Si_e,i_Si_n
16,S,32.0,2.0,25.0,4.24,0.001935,4.241935,i_Si_e,i_Si_n
16,S,32.0,2.0,28.125,3.9,0.001741,3.901741,i_Si_e,i_Si_n
16,S,32.0,2.0,31.25,3.62,0.001584,3.621584,i_Si_e,i_Si_n
16,S,32.0,2.0,34.375,3.39,0.001454,3.391454,i_Si_e,i_Si_n
16,S,32.0,2.0,37.5,3.18,0.001344,3.181344,i_Si_e,i_Si_n
16,S,32.0,2.0,40.625,3.0,0.001251,3.001251,i_Si_e,i_Si_n
16,S,32.0,2.0,43.75,2.84,0.00117,2.84117,i_Si_e,i_Si_n
16,S,32.0,2.0,46.875,2.7,0.001099,2.701099,i_Si_e,i_Si_n
16,S,32.0,2.0,50.0,2.57,0.001037,2.571037,i_Si_e,i_Si_n
16,S,32.0,2.0,53.125,2.45,0.0009818,2.4509818,i_Si_e,i_Si_n
16,S,32.0,2.0,56.25,2.35,0.0009324,2.3509324,i_Si_e,i_Si_n
16,S,32.0,2.0,62.5,2.17,0.0008476,2.1708476,i_Si_e,i_Si_n
16,S,32.0,2.0,70.3125,1.99,0.0007618,1.9907618,i_Si_e,i_Si_n
16,S,32.0,2.0,78.125,1.84,0.0006924,1.8406924,i_Si_e,i_Si_n
16,S,32.0,2.0,85.9375,1.72,0.000635,1.720635,i_Si_e,i_Si_n
16,S,32.0,2.0,93.75,1.61,0.0005867,1.6105867,i_Si_e,i_Si_n
16,S,32.0,2.0,101.5625,1.52,0.0005455,1.5205455,i_Si_e,i_Si_n
16,S,32.0,2.0,109.375,1.44,0.00051,1.44051,i_Si_e,i_Si_n
16,S,32.0,2.0,117.1875,1.38,0.0004789,1.3804789,i_Si_e,i_Si_n
16,S,32.0,2.0,125.0,1.31,0.0004516,1.3104516000000002,i_Si_e,i_Si_n
16,S,32.0,2.0,140.625,1.21,0.0004056,1.2104055999999999,i_Si_e,i_Si_n
16,S,32.0,2.0,156.25,1.13,0.0003684,1.1303683999999998,i_Si_e,i_Si_n
16,S,32.0,2.0,171.875,1.06,0.0003377,1.0603377,i_Si_e,i_Si_n
16,S,32.0,2.0,187.5,1.0,0.0003119,1.0003119,i_Si_e,i_Si_n
16,S,32.0,2.0,203.125,0.952,0.0002898,0.9522898,i_Si_e,i_Si_n
16,S,32.0,2.0,218.75,0.909,0.0002708,0.9092708,i_Si_e,i_Si_n
16,S,32.0,2.0,250.0,0.839,0.0002396,0.8392396,i_Si_e,i_Si_n
16,S,32.0,2.0,281.25,0.784,0.0002151,0.7842151,i_Si_e,i_Si_n
16,S,32.0,2.0,312.5,0.74,0.0001953,0.7401953,i_Si_e,i_Si_n
16,S,32.0,2.0,343.75,0.0001680651281085716,0.0001789701275801751,0.0003470352556887467,i_Si_e,i_Si_n
16,S,32.0,2.0,375.0,0.00015518787719786,0.0001652573377046011,0.0003204452149024611,i_Si_e,i_Si_n
16,S,32.0,2.0,406.25,0.0001442150705542643,0.0001535725611597101,0.0002977876317139744,i_Si_e,i_Si_n
16,S,32.0,2.0,437.5,0.0001347487655689473,0.0001434920350758971,0.0002782408006448444,i_Si_e,i_Si_n
16,S,32.0,2.0,468.75,0.0001264952228057962,0.0001347029609002343,0.0002611981837060305,i_Si_e,i_Si_n
16,S,32.0,2.0,500.0,0.0001192327982794197,0.0001269693133927269,0.00024620211167214657,i_Si_e,i_Si_n
16,S,32.0,2.0,531.25,0.0001127910394351894,0.000120109580266135,0.0002329006197013244,i_Si_e,i_Si_n
16,S,32.0,2.0,562.5,0.000107036669045266,0.0001139818366579604,0.0002210185057032264,i_Si_e,i_Si_n
16,S,32.0,2.0,625.0,9.718787096291151e-05,0.0001034939972713476,0.0002006818682342591,i_Si_e,i_Si_n
16,S,32.0,2.0,703.125,8.724668153046893e-05,9.290777099482881e-05,0.00018015445252529775,i_Si_e,i_Si_n
16,S,32.0,2.0,781.25,7.921882568056667e-05,8.435902490920467e-05,0.00016357785058977134,i_Si_e,i_Si_n
16,S,32.0,2.0,859.375,7.259499501971127e-05,7.730540425263445e-05,0.00014990039927234572,i_Si_e,i_Si_n
16,S,32.0,2.0,937.5,6.70327229633285e-05,7.138222154557746e-05,0.00013841494450890596,i_Si_e,i_Si_n
16,S,32.0,2.0,1015.625,6.229306725599177e-05,6.633503078465096e-05,0.00012862809804064273,i_Si_e,i_Si_n
16,S,32.0,2.0,1093.75,5.820413833303157e-05,6.198078935606802e-05,0.00012018492768909958,i_Si_e,i_Si_n
16,S,32.0,2.0,1171.875,5.463905673324327e-05,5.81843852223579e-05,0.00011282344195560117,i_Si_e,i_Si_n
16,S,32.0,2.0,1250.0,5.150208430917964e-05,5.484386826012121e-05,0.00010634595256930085,i_Si_e,i_Si_n
16,S,32.0,2.0,1406.25,4.623401977385744e-05,4.923398155568761e-05,9.546800132954505e-05,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.025,4.5,0.6794,5.1794,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.027500000000000004,4.77,0.6388,5.408799999999999,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.03,5.03,0.6034,5.6334,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.0325,5.28,0.5721,5.8521,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.034999999999999996,5.52,0.5444,6.064399999999999,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.0375,5.75,0.5195,6.2695,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.04,5.97,0.4971,6.467099999999999,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.042499999999999996,6.17,0.4768,6.6468,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.045,6.38,0.4582,6.8382,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.05,6.75,0.4256,7.1756,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.05625,7.19,0.3915,7.5815,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.0625,7.59,0.363,7.952999999999999,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.06875,7.96,0.3388,8.2988,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.075,8.31,0.318,8.628,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.08125,8.64,0.2998,8.9398,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.0875,8.96,0.2838,9.2438,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.09375,9.26,0.2695,9.5295,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.1,9.54,0.2568,9.7968,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.1125,10.1,0.235,10.334999999999999,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.125,10.6,0.2169,10.8169,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.1375,11.1,0.2016,11.3016,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.15,11.5,0.1885,11.6885,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.1625,11.9,0.1772,12.0772,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.175,12.3,0.1672,12.4672,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.2,13.0,0.1506,13.1506,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.225,13.6,0.1373,13.7373,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.25,14.2,0.1262,14.3262,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.275,14.7,0.117,14.817,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.3,15.1,0.1091,15.2091,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.325,15.5,0.1023,15.6023,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.35,15.8,0.09636,15.896360000000001,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.375,16.1,0.09112,16.19112,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.4,16.4,0.08646,16.486459999999997,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.425,16.6,0.08229,16.682290000000002,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.45,16.8,0.07854,16.87854,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.5,17.2,0.07204,17.27204,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.5625,17.6,0.06538,17.665380000000003,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.625,17.9,0.05993,17.95993,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.6875,18.1,0.05537,18.15537,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.75,18.3,0.0515,18.3515,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.8125,18.4,0.04817,18.448169999999998,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.875,18.5,0.04527,18.54527,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,0.9375,18.6,0.04273,18.64273,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,1.0,18.6,0.04047,18.64047,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,1.125,18.7,0.03665,18.73665,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,1.25,18.6,0.03352,18.63352,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,1.375,18.6,0.03092,18.63092,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,1.5,18.5,0.02872,18.52872,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,1.625,18.4,0.02682,18.42682,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,1.75,18.3,0.02518,18.32518,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,2.0,18.0,0.02246,18.02246,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,2.25,17.7,0.0203,17.720299999999998,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,2.5,17.2,0.01854,17.21854,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,2.75,16.8,0.01707,16.81707,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,3.0,16.4,0.01584,16.41584,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,3.25,16.0,0.01478,16.01478,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,3.5,15.7,0.01386,15.713859999999999,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,3.75,15.3,0.01305,15.31305,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,4.0,15.0,0.01234,15.01234,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,4.25,14.6,0.0117,14.611699999999999,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,4.5,14.3,0.01113,14.31113,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,5.0,13.7,0.01015,13.710149999999999,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,5.625,13.1,0.00916,13.10916,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,6.25,12.4,0.008351,12.408351,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,6.875,11.9,0.00768,11.907680000000001,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,7.5,11.4,0.007114,11.407114,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,8.125,10.9,0.00663,10.90663,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,8.75,10.5,0.00621,10.50621,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,9.375,10.1,0.005843,10.105843,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,10.0,9.74,0.005519,9.745519,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,11.25,9.09,0.004972,9.094972,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,12.5,8.53,0.004529,8.534529,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,13.75,8.03,0.004161,8.034161,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,15.0,7.6,0.003851,7.603851,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,16.25,7.21,0.003586,7.213586,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,17.5,6.86,0.003357,6.863357000000001,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,20.0,6.27,0.00298,6.27298,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,22.5,5.78,0.002682,5.782682,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,25.0,5.38,0.002441,5.382441,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,27.5,5.04,0.002241,5.042241,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,30.0,4.77,0.002072,4.772072,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,32.5,4.5,0.001929,4.501929,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,35.0,4.27,0.001804,4.2718039999999995,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,37.5,4.06,0.001696,4.0616959999999995,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,40.0,3.88,0.0016,3.8815999999999997,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,42.5,3.71,0.001515,3.711515,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,45.0,3.56,0.001439,3.561439,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,50.0,3.29,0.001308,3.291308,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,56.25,3.01,0.001176,3.011176,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,62.5,2.78,0.001069,2.781069,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,68.75,2.59,0.0009808,2.5909807999999996,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,75.0,2.42,0.0009065,2.4209065,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,81.25,2.28,0.000843,2.280843,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,87.5,2.16,0.0007881,2.1607881,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,93.75,2.05,0.0007403,2.0507402999999997,i_Si_e,i_Si_n
18,Ar,40.0,2.2222222222222223,100.0,1.96,0.0006981,1.9606980999999999,i_Si_e,i_Si_n
