mt,product_index,incident_energy_mev,emitted_energy_mev,pdf_per_mev
5,1,160.0,108.9279,0.0022129520000000002
5,1,160.0,110.8558,0.002216783
5,1,160.0,112.7837,0.00213081
5,1,160.0,114.7117,0.001995733
5,1,160.0,116.6396,0.0018582079999999999
5,1,160.0,118.5675,0.001766895
5,1,160.0,120.4955,0.001725104
5,1,160.0,122.4234,0.00172084
5,1,160.0,124.3513,0.0017180610000000001
5,1,160.0,126.2792,0.001651783
5,1,160.0,128.2072,0.001490841
5,1,160.0,130.1351,0.001265029
5,1,160.0,132.063,0.001042586
5,1,160.0,133.991,0.0009815470000000001
5,1,160.0,135.9189,0.0011534569999999999
5,1,160.0,137.8468,0.001360417
5,1,160.0,139.7747,0.000994771
5,1,160.0,140.9797,0.000835501
5,1,160.0,141.4617,0.000698357
5,1,160.0,141.9436,0.000577551
5,1,160.0,142.4256,0.000429331
5,1,160.0,142.9076,0.00033992299999999995
5,1,160.0,143.3896,0.000278847
5,1,160.0,143.8716,0.000341106
5,1,160.0,144.3536,0.0008772399999999999
5,1,160.0,144.8355,0.0022836469999999998
5,1,160.0,145.3175,0.003075874
5,1,160.0,145.7995,0.002211354
5,1,160.0,146.2815,0.000926974
5,1,160.0,146.7635,0.000190667
5,1,160.0,147.2454,1.67483e-05
5,1,160.0,147.7274,1.04124e-06
5,1,160.0,148.2094,9.231309999999999e-08
5,1,160.0,148.6747,0.0
5,1,200.0,0.0,0.002135448
5,1,200.0,0.1445945,0.004092200000000001
5,1,200.0,0.2409909,0.006232912
5,1,200.0,0.3373873,0.008235816
5,1,200.0,0.4337836,0.01100785
5,1,200.0,0.53018,0.01338199
5,1,200.0,0.6265764,0.015561589999999998
5,1,200.0,0.7229728000000001,0.0180932
5,1,200.0,0.8193691,0.01986553
5,1,200.0,0.9157654000000001,0.02219111
5,1,200.0,1.012162,0.02423655
5,1,200.0,1.108558,0.02662763
5,1,200.0,1.204954,0.029019939999999998
5,1,200.0,1.301351,0.03167196
5,1,200.0,1.397747,0.03413451
5,1,200.0,1.494144,0.03678209
5,1,200.0,1.59054,0.03868936
5,1,200.0,1.686936,0.041768219999999995
5,1,200.0,1.783333,0.04498179
5,1,200.0,1.879729,0.04825847
5,1,200.0,2.024324,0.053455579999999996
5,1,200.0,2.217116,0.05907233
5,1,200.0,2.409909,0.0642956
5,1,200.0,2.602702,0.06892484
5,1,200.0,2.795494,0.07319156
5,1,200.0,2.988288,0.07661491000000001
5,1,200.0,3.181081,0.07934347
5,1,200.0,3.373874,0.08216955
5,1,200.0,3.566666,0.08378796
5,1,200.0,3.759459,0.08435473
5,1,200.0,4.096846,0.08353977
5,1,200.0,4.578828,0.07903126
5,1,200.0,5.060809,0.07431180999999999
5,1,200.0,5.542791,0.06848524
5,1,200.0,6.024772,0.062443439999999996
5,1,200.0,6.506754,0.057356670000000005
5,1,200.0,6.988736,0.05241792
5,1,200.0,7.470718,0.04750557
5,1,200.0,7.9527,0.04301376
5,1,200.0,8.434682,0.03899116
5,1,200.0,8.916663,0.03485565
5,1,200.0,9.398645,0.031226660000000003
5,1,200.0,9.880628,0.02829995
5,1,200.0,10.36261,0.0255827
5,1,200.0,10.84459,0.02320139
5,1,200.0,11.32657,0.02098684
5,1,200.0,11.80856,0.0188134
5,1,200.0,12.29054,0.01720893
5,1,200.0,12.77252,0.01588631
5,1,200.0,13.2545,0.01463722
5,1,200.0,13.73648,0.01351666
5,1,200.0,14.21846,0.01252252
5,1,200.0,14.70044,0.011581949999999999
5,1,200.0,15.18243,0.010860419999999999
5,1,200.0,15.66441,0.01021532
5,1,200.0,16.14639,0.009640125999999999
5,1,200.0,16.62837,0.009060397999999999
5,1,200.0,17.11035,0.008565932
5,1,200.0,17.59234,0.008119613
5,1,200.0,18.07432,0.007734037
5,1,200.0,18.5563,0.0073831059999999995
5,1,200.0,19.03828,0.007035838
5,1,200.0,19.76126,0.006508343
5,1,200.0,20.72522,0.006049313
5,1,200.0,21.68918,0.005694114
5,1,200.0,22.65314,0.005378187
5,1,200.0,23.61711,0.005121683
5,1,200.0,24.58107,0.004903654
5,1,200.0,25.54504,0.004719567
5,1,200.0,26.509,0.0045553519999999995
5,1,200.0,27.47296,0.004421267
5,1,200.0,28.43693,0.0042999299999999996
5,1,200.0,29.40089,0.004182155
5,1,200.0,30.36485,0.004092823
5,1,200.0,31.32882,0.003998995
5,1,200.0,32.29278,0.003923284
5,1,200.0,33.25674,0.0038423419999999995
5,1,200.0,34.22071,0.003783045
5,1,200.0,35.18467,0.003710463
5,1,200.0,36.14864,0.003655267
5,1,200.0,37.1126,0.003590955
5,1,200.0,38.07656,0.0035186559999999998
5,1,200.0,39.52251,0.003433482
5,1,200.0,41.45044,0.003341422
5,1,200.0,43.37836,0.003248522
5,1,200.0,45.30629,0.003157422
5,1,200.0,47.23422,0.003074594
5,1,200.0,49.16214,0.00299518
5,1,200.0,51.09007,0.002918478
5,1,200.0,53.018,0.002844134
5,1,200.0,54.94593,0.0027722019999999997
5,1,200.0,56.87386,0.002704384
5,1,200.0,58.80178,0.002639018
5,1,200.0,60.72971,0.0025701770000000003
5,1,200.0,62.65764,0.002508022
5,1,200.0,64.58556,0.002448364
5,1,200.0,66.51349,0.0023928490000000003
5,1,200.0,68.44142,0.002339605
5,1,200.0,70.36934,0.002283773
5,1,200.0,72.29727,0.002233585
5,1,200.0,74.2252,0.00218625
5,1,200.0,76.15313,0.002141045
5,1,200.0,78.08106,0.002093799
5,1,200.0,80.00898,0.002050922
5,1,200.0,81.9369,0.002009673
5,1,200.0,83.86484,0.001969962
5,1,200.0,85.79276,0.001931868
5,1,200.0,87.72069,0.00189522
5,1,200.0,89.64862,0.0018597940000000001
5,1,200.0,91.57654,0.0018276219999999999
5,1,200.0,93.50447,0.001796744
5,1,200.0,95.43239,0.001761312
5,1,200.0,97.36033,0.001731063
5,1,200.0,99.28826,0.0017020030000000001
5,1,200.0,101.2162,0.001674139
5,1,200.0,103.1441,0.0016476309999999999
5,1,200.0,105.072,0.0016217900000000001
5,1,200.0,107.0,0.0015971170000000001
5,1,200.0,108.9279,0.001574074
5,1,200.0,110.8558,0.001552052
5,1,200.0,112.7837,0.001528862
5,1,200.0,114.7117,0.001508414
5,1,200.0,116.6396,0.001489292
5,1,200.0,118.5675,0.001471054
5,1,200.0,120.4955,0.001452104
5,1,200.0,122.4234,0.001435391
5,1,200.0,124.3513,0.0014199800000000002
5,1,200.0,126.2792,0.0014058319999999999
5,1,200.0,128.2072,0.001392769
5,1,200.0,130.1351,0.001379237
5,1,200.0,132.063,0.001367841
5,1,200.0,133.991,0.001357628
5,1,200.0,135.9189,0.001349547
5,1,200.0,137.8468,0.001345504
5,1,200.0,139.7747,0.0013523019999999999
5,1,200.0,141.7027,0.001378698
5,1,200.0,143.6306,0.001425276
5,1,200.0,145.5585,0.0014737989999999998
5,1,200.0,147.4864,0.001480456
5,1,200.0,149.4144,0.001421523
5,1,200.0,151.3423,0.001316882
5,1,200.0,153.2702,0.001208915
5,1,200.0,155.1981,0.0011263640000000001
5,1,200.0,157.1261,0.001077981
5,1,200.0,159.054,0.0010597459999999999
5,1,200.0,160.9819,0.001049002
5,1,200.0,162.9099,0.001009932
5,1,200.0,164.8378,0.000919195
5,1,200.0,166.7657,0.0007889010000000001
5,1,200.0,168.6936,0.0006514600000000001
5,1,200.0,170.6216,0.000588449
5,1,200.0,172.5495,0.000663044
5,1,200.0,174.4774,0.000796547
5,1,200.0,176.4053,0.000623318
5,1,200.0,177.6103,0.000525009
5,1,200.0,178.0923,0.000432591
5,1,200.0,178.5743,0.000354669
5,1,200.0,179.0562,0.00027609000000000005
5,1,200.0,179.5382,0.000222644
5,1,200.0,180.0202,0.000165132
5,1,200.0,180.5022,0.000138512
5,1,200.0,180.9842,0.000230836
5,1,200.0,181.4662,0.000754921
5,1,200.0,181.9481,0.001540469
5,1,200.0,182.4301,0.001596716
5,1,200.0,182.9121,0.0009371280000000001
5,1,200.0,183.3941,0.000308478
5,1,200.0,183.8761,4.6184400000000005e-05
5,1,200.0,184.358,3.17581e-06
5,1,200.0,184.84,2.22295e-07
5,1,200.0,185.322,2.0653e-08
5,1,200.0,185.804,1.96802e-09
5,1,200.0,185.8433,0.0
28,1,13.54579,0.0,13.85114
28,1,13.54579,0.07219623,0.0
28,1,14.0,0.03369158,1e-13
28,1,14.0,0.07219623,0.4812136
28,1,14.0,0.1443925,0.47769379999999995
28,1,14.0,0.2406541,4.230734
28,1,14.0,0.3369158,5.258686
28,1,14.0,0.43317740000000005,0.06032961
28,1,14.0,0.5294390999999999,0.0
28,1,16.0,0.03369158,1e-13
28,1,16.0,0.07219623,0.000311409
28,1,16.0,0.1443925,0.000423758
28,1,16.0,0.2406541,0.01690233
28,1,16.0,0.3369158,0.1096472
28,1,16.0,0.43317740000000005,0.24417860000000002
28,1,16.0,0.5294390999999999,0.4081671
28,1,16.0,0.6257007,0.5598373999999999
28,1,16.0,0.7219624,0.6717555000000001
28,1,16.0,0.8182241,0.7270658999999999
28,1,16.0,0.9144857,0.7415753
28,1,16.0,1.010747,0.7409813999999999
28,1,16.0,1.107009,0.7312896
28,1,16.0,1.203271,0.7150687
28,1,16.0,1.299532,0.7014600999999999
28,1,16.0,1.395794,0.6784852
28,1,16.0,1.492056,0.6424109
28,1,16.0,1.588317,0.5896207
28,1,16.0,1.684579,0.5185005
28,1,16.0,1.78084,0.42293630000000004
28,1,16.0,1.877102,0.3358121
28,1,16.0,2.021495,0.26186339999999997
28,1,16.0,2.214018,0.07018392
28,1,16.0,2.406542,0.0
28,1,18.0,0.03369158,1e-13
28,1,18.0,0.07219623,1.10178e-05
28,1,18.0,0.1443925,2.33171e-05
28,1,18.0,0.2406541,0.004240419
28,1,18.0,0.3369158,0.026683489999999997
28,1,18.0,0.43317740000000005,0.05990954999999999
28,1,18.0,0.5294390999999999,0.1022522
28,1,18.0,0.6257007,0.14228190000000002
28,1,18.0,0.7219624,0.1740519
28,1,18.0,0.8182241,0.1934343
28,1,18.0,0.9144857,0.20525539999999998
28,1,18.0,1.010747,0.21640009999999998
28,1,18.0,1.107009,0.2280075
28,1,18.0,1.203271,0.23978019999999997
28,1,18.0,1.299532,0.2514493
28,1,18.0,1.395794,0.2625335
28,1,18.0,1.492056,0.27266870000000004
28,1,18.0,1.588317,0.2824407
28,1,18.0,1.684579,0.2916341
28,1,18.0,1.78084,0.299119
28,1,18.0,1.877102,0.3047794
28,1,18.0,2.021495,0.311389
28,1,18.0,2.214018,0.3208909
28,1,18.0,2.406541,0.3374637
28,1,18.0,2.599064,0.3572214
28,1,18.0,2.791588,0.3683877
28,1,18.0,2.984112,0.3650839
28,1,18.0,3.176636,0.3578639
28,1,18.0,3.369159,0.33159849999999996
28,1,18.0,3.561682,0.2669452
28,1,18.0,3.754205,0.1714869
28,1,18.0,4.09112,0.01289053
28,1,18.0,4.428036,0.0
28,1,20.0,0.03369158,1e-13
28,1,20.0,0.07219623,1.653e-07
28,1,20.0,0.1443925,6.95585e-07
28,1,20.0,0.2406541,0.00207461
28,1,20.0,0.3369158,0.01045567
28,1,20.0,0.43317740000000005,0.026758240000000003
28,1,20.0,0.5294390999999999,0.0463026
28,1,20.0,0.6257007,0.0639995
28,1,20.0,0.7219624,0.07983118
28,1,20.0,0.8182241,0.08993478
28,1,20.0,0.9144857,0.09759884
28,1,20.0,1.010747,0.10529039999999999
28,1,20.0,1.107009,0.114065
28,1,20.0,1.203271,0.1239429
28,1,20.0,1.299532,0.1342895
28,1,20.0,1.395794,0.1454883
28,1,20.0,1.492056,0.1575806
28,1,20.0,1.588317,0.1695428
28,1,20.0,1.684579,0.1824749
28,1,20.0,1.78084,0.1957809
28,1,20.0,1.877102,0.2096162
28,1,20.0,2.021495,0.2328566
28,1,20.0,2.214018,0.2517068
28,1,20.0,2.406541,0.264649
28,1,20.0,2.599064,0.2744118
28,1,20.0,2.791588,0.27940750000000003
28,1,20.0,2.984112,0.2772943
28,1,20.0,3.176636,0.2692827
28,1,20.0,3.369159,0.2541578
28,1,20.0,3.561682,0.2377265
28,1,20.0,3.754205,0.2088732
28,1,20.0,4.09112,0.183859
28,1,20.0,4.572428,0.173759
28,1,20.0,5.053736,0.14805089999999999
28,1,20.0,5.535044,0.0756738
28,1,20.0,6.016353,0.001552269
28,1,20.0,6.497662,0.0
28,1,22.0,0.03369158,1e-13
28,1,22.0,0.07219623,6.91673e-10
28,1,22.0,0.1443925,2.32094e-08
28,1,22.0,0.2406541,0.000986141
28,1,22.0,0.3369158,0.005987711999999999
28,1,22.0,0.43317740000000005,0.01447231
28,1,22.0,0.5294390999999999,0.02501421
28,1,22.0,0.6257007,0.035369229999999995
28,1,22.0,0.7219624,0.04390506
28,1,22.0,0.8182241,0.05011371
28,1,22.0,0.9144857,0.05504602
28,1,22.0,1.010747,0.06033602
28,1,22.0,1.107009,0.06661446
28,1,22.0,1.203271,0.07392023
28,1,22.0,1.299532,0.08210237
28,1,22.0,1.395794,0.09132582
28,1,22.0,1.492056,0.101321
28,1,22.0,1.588317,0.1120409
28,1,22.0,1.684579,0.1234552
28,1,22.0,1.78084,0.1354044
28,1,22.0,1.877102,0.1487498
28,1,22.0,2.021495,0.1719146
28,1,22.0,2.214018,0.1947647
28,1,22.0,2.406541,0.214462
28,1,22.0,2.599064,0.22857609999999998
28,1,22.0,2.791588,0.2377333
28,1,22.0,2.984112,0.2415086
28,1,22.0,3.176636,0.2406287
28,1,22.0,3.369159,0.2360892
28,1,22.0,3.561682,0.2284183
28,1,22.0,3.754205,0.2154744
28,1,22.0,4.09112,0.1854729
28,1,22.0,4.572428,0.1587144
28,1,22.0,5.053736,0.131468
28,1,22.0,5.535044,0.10355579999999999
28,1,22.0,6.016353,0.09126880999999999
28,1,22.0,6.497662,0.0879382
28,1,22.0,6.97897,0.07491840000000001
28,1,22.0,7.460278,0.03575595
28,1,22.0,7.941586,0.0
28,1,24.0,0.03369158,1e-13
28,1,24.0,0.07219623,7.780710000000001e-11
28,1,24.0,0.1443925,1.2261099999999999e-06
28,1,24.0,0.2406541,0.00012296600000000001
28,1,24.0,0.3369158,0.0039046040000000003
28,1,24.0,0.43317740000000005,0.009324017
28,1,24.0,0.5294390999999999,0.01643757
28,1,24.0,0.6257007,0.023366090000000003
28,1,24.0,0.7219624,0.02898153
28,1,24.0,0.8182241,0.0328888
28,1,24.0,0.9144857,0.03595447
28,1,24.0,1.010747,0.039255660000000005
28,1,24.0,1.107009,0.04323176
28,1,24.0,1.203271,0.04801736
28,1,24.0,1.299532,0.0535797
28,1,24.0,1.395794,0.05995951
28,1,24.0,1.492056,0.0670182
28,1,24.0,1.588317,0.07507489
28,1,24.0,1.684579,0.08370431
28,1,24.0,1.78084,0.09315517999999999
28,1,24.0,1.877102,0.1040496
28,1,24.0,2.021495,0.12490029999999999
28,1,24.0,2.214018,0.146511
28,1,24.0,2.406541,0.16774830000000002
28,1,24.0,2.599064,0.1859807
28,1,24.0,2.791588,0.1997662
28,1,24.0,2.984112,0.2081625
28,1,24.0,3.176636,0.21087999999999998
28,1,24.0,3.369159,0.21078629999999998
28,1,24.0,3.561682,0.2070012
28,1,24.0,3.754205,0.19896060000000002
28,1,24.0,4.09112,0.1826823
28,1,24.0,4.572428,0.16127450000000002
28,1,24.0,5.053736,0.14043930000000002
28,1,24.0,5.535044,0.12107909999999998
28,1,24.0,6.016353,0.10076260000000001
28,1,24.0,6.497662,0.08722634
28,1,24.0,6.97897,0.07353109
28,1,24.0,7.460278,0.05932782
28,1,24.0,7.941586,0.055560580000000005
28,1,24.0,8.422894,0.05439234
28,1,24.0,8.904202,0.044927100000000005
28,1,24.0,9.38551,0.01849016
28,1,24.0,9.866818,0.0
28,1,26.0,0.03369158,1e-13
28,1,26.0,0.07219623,1e-13
28,1,26.0,0.1443925,8.39117e-06
28,1,26.0,0.2406541,0.000237389
28,1,26.0,0.3369158,0.003172936
28,1,26.0,0.43317740000000005,0.007632343000000001
28,1,26.0,0.5294390999999999,0.0136722
28,1,26.0,0.6257007,0.01938562
28,1,26.0,0.7219624,0.02391992
28,1,26.0,0.8182241,0.02691187
28,1,26.0,0.9144857,0.029105350000000002
28,1,26.0,1.010747,0.0314973
28,1,26.0,1.107009,0.03425306
28,1,26.0,1.203271,0.03760713
28,1,26.0,1.299532,0.041257350000000005
28,1,26.0,1.395794,0.04546392
28,1,26.0,1.492056,0.05015852
28,1,26.0,1.588317,0.055569280000000006
28,1,26.0,1.684579,0.06120133999999999
28,1,26.0,1.78084,0.0675978
28,1,26.0,1.877102,0.07478135999999999
28,1,26.0,2.021495,0.08843835
28,1,26.0,2.214018,0.1034465
28,1,26.0,2.406541,0.1178979
28,1,26.0,2.599064,0.13159579999999999
28,1,26.0,2.791588,0.1430024
28,1,26.0,2.984112,0.15284640000000002
28,1,26.0,3.176636,0.1601945
28,1,26.0,3.369159,0.1648618
28,1,26.0,3.561682,0.1685447
28,1,26.0,3.754205,0.1702687
28,1,26.0,4.09112,0.16930240000000002
28,1,26.0,4.572428,0.1607878
28,1,26.0,5.053736,0.14557530000000002
28,1,26.0,5.535044,0.1295036
28,1,26.0,6.016353,0.115286
28,1,26.0,6.497662,0.1020869
28,1,26.0,6.97897,0.08986985
28,1,26.0,7.460278,0.07828795
28,1,26.0,7.941586,0.06675604
28,1,26.0,8.422894,0.05889986
28,1,26.0,8.904202,0.05048272
28,1,26.0,9.38551,0.04216859
28,1,26.0,9.866819,0.041018330000000006
28,1,26.0,10.34813,0.04049464
28,1,26.0,10.82944,0.03230829
28,1,26.0,11.31074,0.01115836
28,1,26.0,11.79205,0.0
28,1,28.0,0.03369158,1e-13
28,1,28.0,0.07219623,1.2476099999999999e-05
28,1,28.0,0.1443925,2.91025e-05
28,1,28.0,0.2406541,0.000521574
28,1,28.0,0.3369158,0.002844763
28,1,28.0,0.43317740000000005,0.007371084
28,1,28.0,0.5294390999999999,0.01272284
28,1,28.0,0.6257007,0.01833363
28,1,28.0,0.7219624,0.02242717
28,1,28.0,0.8182241,0.02525231
28,1,28.0,0.9144857,0.02724401
28,1,28.0,1.010747,0.02917115
28,1,28.0,1.107009,0.03145901
28,1,28.0,1.203271,0.03410216
28,1,28.0,1.299532,0.03705073
28,1,28.0,1.395794,0.04028826
28,1,28.0,1.492056,0.04380845
28,1,28.0,1.588317,0.04784556
28,1,28.0,1.684579,0.05199086
28,1,28.0,1.78084,0.05657785
28,1,28.0,1.877102,0.0619775
28,1,28.0,2.021495,0.07174311
28,1,28.0,2.214018,0.08209667000000001
28,1,28.0,2.406541,0.09220961000000001
28,1,28.0,2.599064,0.1016624
28,1,28.0,2.791588,0.1090628
28,1,28.0,2.984112,0.11542530000000001
28,1,28.0,3.176636,0.1205243
28,1,28.0,3.369159,0.12320350000000001
28,1,28.0,3.561682,0.1253011
28,1,28.0,3.754205,0.1274867
28,1,28.0,4.09112,0.1271119
28,1,28.0,4.572428,0.12617309999999998
28,1,28.0,5.053736,0.1248312
28,1,28.0,5.535044,0.1230348
28,1,28.0,6.016353,0.12025799999999999
28,1,28.0,6.497662,0.114222
28,1,28.0,6.97897,0.1036344
28,1,28.0,7.460278,0.09327593
28,1,28.0,7.941586,0.08388611
28,1,28.0,8.422894,0.07483179999999999
28,1,28.0,8.904202,0.0667301
28,1,28.0,9.38551,0.058919429999999995
28,1,28.0,9.866819,0.051580879999999996
28,1,28.0,10.34813,0.046492410000000005
28,1,28.0,10.82944,0.04071368
28,1,28.0,11.31074,0.035240270000000004
28,1,28.0,11.79205,0.03563385
28,1,28.0,12.27336,0.03557636
28,1,28.0,12.75467,0.02702813
28,1,28.0,13.23598,0.006360977
28,1,28.0,13.71729,0.0
28,1,30.0,0.03369158,1e-13
28,1,30.0,0.07219623,7.475669999999999e-06
28,1,30.0,0.1443925,2.66198e-05
28,1,30.0,0.2406541,0.000623297
28,1,30.0,0.3369158,0.002754072
28,1,30.0,0.43317740000000005,0.007110023
28,1,30.0,0.5294390999999999,0.01299351
28,1,30.0,0.6257007,0.01810024
28,1,30.0,0.7219624,0.022655690000000003
28,1,30.0,0.8182241,0.025127919999999998
28,1,30.0,0.9144857,0.027125180000000002
28,1,30.0,1.010747,0.02901395
28,1,30.0,1.107009,0.03104982
28,1,30.0,1.203271,0.03352836
28,1,30.0,1.299532,0.03614746
28,1,30.0,1.395794,0.03902763
28,1,30.0,1.492056,0.04216612
28,1,30.0,1.588317,0.04545362
28,1,30.0,1.684579,0.048955330000000005
28,1,30.0,1.78084,0.05291291
28,1,30.0,1.877102,0.05719062
28,1,30.0,2.021495,0.06471974
28,1,30.0,2.214018,0.07276218000000001
28,1,30.0,2.406541,0.08016691
28,1,30.0,2.599064,0.08670467
28,1,30.0,2.791588,0.09209278
28,1,30.0,2.984112,0.09611646
28,1,30.0,3.176636,0.09821737
28,1,30.0,3.369159,0.09962331
28,1,30.0,3.561682,0.10013369999999999
28,1,30.0,3.754205,0.10015249999999999
28,1,30.0,4.09112,0.09888488000000001
28,1,30.0,4.572428,0.09668098
28,1,30.0,5.053736,0.09477948
28,1,30.0,5.535044,0.09351501
28,1,30.0,6.016353,0.09305896999999999
28,1,30.0,6.497662,0.09317762
28,1,30.0,6.97897,0.09337856
28,1,30.0,7.460278,0.09337910999999999
28,1,30.0,7.941586,0.09219390000000001
28,1,30.0,8.422894,0.08778613
28,1,30.0,8.904202,0.08044007
28,1,30.0,9.38551,0.07333019
28,1,30.0,9.866819,0.06680374
28,1,30.0,10.34813,0.060706920000000004
28,1,30.0,10.82944,0.05521786
28,1,30.0,11.31074,0.04981977
28,1,30.0,11.79205,0.04516373
28,1,30.0,12.27336,0.04158647
28,1,30.0,12.75467,0.03702902
28,1,30.0,13.23598,0.033341090000000004
28,1,30.0,13.71728,0.03459648
28,1,30.0,14.19859,0.03470519
28,1,30.0,14.6799,0.02446536
28,1,30.0,15.16121,0.00519573
28,1,30.0,15.64252,0.0
28,1,200.0,0.03369158,1e-13
28,1,200.0,0.07219623,7.475669999999999e-06
28,1,200.0,0.1443925,2.66198e-05
28,1,200.0,0.2406541,0.000623297
28,1,200.0,0.3369158,0.002754072
28,1,200.0,0.43317740000000005,0.007110023
28,1,200.0,0.5294390999999999,0.01299351
28,1,200.0,0.6257007,0.01810024
28,1,200.0,0.7219624,0.022655690000000003
28,1,200.0,0.8182241,0.025127919999999998
28,1,200.0,0.9144857,0.027125180000000002
28,1,200.0,1.010747,0.02901395
28,1,200.0,1.107009,0.03104982
28,1,200.0,1.203271,0.03352836
28,1,200.0,1.299532,0.03614746
28,1,200.0,1.395794,0.03902763
28,1,200.0,1.492056,0.04216612
28,1,200.0,1.588317,0.04545362
28,1,200.0,1.684579,0.048955330000000005
28,1,200.0,1.78084,0.05291291
28,1,200.0,1.877102,0.05719062
28,1,200.0,2.021495,0.06471974
28,1,200.0,2.214018,0.07276218000000001
28,1,200.0,2.406541,0.08016691
28,1,200.0,2.599064,0.08670467
28,1,200.0,2.791588,0.09209278
28,1,200.0,2.984112,0.09611646
28,1,200.0,3.176636,0.09821737
28,1,200.0,3.369159,0.09962331
28,1,200.0,3.561682,0.10013369999999999
28,1,200.0,3.754205,0.10015249999999999
28,1,200.0,4.09112,0.09888488000000001
28,1,200.0,4.572428,0.09668098
28,1,200.0,5.053736,0.09477948
28,1,200.0,5.535044,0.09351501
28,1,200.0,6.016353,0.09305896999999999
28,1,200.0,6.497662,0.09317762
28,1,200.0,6.97897,0.09337856
28,1,200.0,7.460278,0.09337910999999999
28,1,200.0,7.941586,0.09219390000000001
28,1,200.0,8.422894,0.08778613
28,1,200.0,8.904202,0.08044007
28,1,200.0,9.38551,0.07333019
28,1,200.0,9.866819,0.06680374
28,1,200.0,10.34813,0.060706920000000004
28,1,200.0,10.82944,0.05521786
28,1,200.0,11.31074,0.04981977
28,1,200.0,11.79205,0.04516373
28,1,200.0,12.27336,0.04158647
28,1,200.0,12.75467,0.03702902
28,1,200.0,13.23598,0.033341090000000004
28,1,200.0,13.71728,0.03459648
28,1,200.0,14.19859,0.03470519
28,1,200.0,14.6799,0.02446536
28,1,200.0,15.16121,0.00519573
28,1,200.0,15.64252,0.0
41,1,25.3358,0.0,13.87206
41,1,25.3358,0.07208734,0.0
41,1,26.0,0.03364076999999999,1e-13
41,1,26.0,0.07208734,8.15081e-08
41,1,26.0,0.14417470000000002,2.787356
41,1,26.0,0.2402912,4.453251000000001
41,1,26.0,0.33640770000000003,1.7793729999999999
41,1,26.0,0.43252409999999997,1.147739
41,1,26.0,0.5286406,0.1664928
41,1,26.0,0.624757,0.06983302
41,1,26.0,0.7208734,0.0
41,1,28.0,0.03364076999999999,1e-13
41,1,28.0,0.07208734,0.01184623
41,1,28.0,0.14417470000000002,0.011486429999999999
41,1,28.0,0.2402912,0.01096599
41,1,28.0,0.33640770000000003,0.01122185
41,1,28.0,0.43252409999999997,0.01234447
41,1,28.0,0.5286406,0.01783779
41,1,28.0,0.624757,0.02756373
41,1,28.0,0.7208735,0.0694742
41,1,28.0,0.8169899,0.1041459
41,1,28.0,0.9131064,0.15604010000000001
41,1,28.0,1.009223,0.2070801
41,1,28.0,1.105339,0.3007517
41,1,28.0,1.201456,0.5459953000000001
41,1,28.0,1.297572,0.565404
41,1,28.0,1.393689,0.5450142
41,1,28.0,1.489805,0.5534141
41,1,28.0,1.585922,1.7216529999999999
41,1,28.0,1.682038,1.923683
41,1,28.0,1.778154,1.3911900000000001
41,1,28.0,1.874271,0.9034719999999999
41,1,28.0,2.018446,0.3738025
41,1,28.0,2.210679,0.05699983
41,1,28.0,2.402912,0.001541965
41,1,28.0,2.595144,0.0
41,1,30.0,0.03364076999999999,1e-13
41,1,30.0,0.07208734,0.001011352
41,1,30.0,0.14417470000000002,0.001040387
41,1,30.0,0.2402912,0.001047934
41,1,30.0,0.33640770000000003,0.0012651189999999999
41,1,30.0,0.43252409999999997,0.002104476
41,1,30.0,0.5286406,0.004357962
41,1,30.0,0.624757,0.008969264000000001
41,1,30.0,0.7208735,0.020967549999999998
41,1,30.0,0.8169899,0.03205284
41,1,30.0,0.9131064,0.046245730000000006
41,1,30.0,1.009223,0.06223736
41,1,30.0,1.105339,0.08021226
41,1,30.0,1.201456,0.1641889
41,1,30.0,1.297572,0.1740851
41,1,30.0,1.393689,0.19655609999999998
41,1,30.0,1.489805,0.2162875
41,1,30.0,1.585922,0.5081185
41,1,30.0,1.682038,0.6489562
41,1,30.0,1.778154,0.6486673
41,1,30.0,1.874271,0.6372305
41,1,30.0,2.018446,0.6223567
41,1,30.0,2.210679,0.5828051000000001
41,1,30.0,2.402912,0.5255005
41,1,30.0,2.595144,0.4543405
41,1,30.0,2.787378,0.3740169
41,1,30.0,2.979611,0.28980249999999996
41,1,30.0,3.171844,0.20865440000000002
41,1,30.0,3.364077,0.1363068
41,1,30.0,3.55631,0.07657899
41,1,30.0,3.748543,0.02491583
41,1,30.0,4.08495,0.0006139370000000001
41,1,30.0,4.421357,0.0
41,1,200.0,0.03364076999999999,1e-13
41,1,200.0,0.07208734,0.001011352
41,1,200.0,0.14417470000000002,0.001040387
41,1,200.0,0.2402912,0.001047934
41,1,200.0,0.33640770000000003,0.0012651189999999999
41,1,200.0,0.43252409999999997,0.002104476
41,1,200.0,0.5286406,0.004357962
41,1,200.0,0.624757,0.008969264000000001
41,1,200.0,0.7208735,0.020967549999999998
41,1,200.0,0.8169899,0.03205284
41,1,200.0,0.9131064,0.046245730000000006
41,1,200.0,1.009223,0.06223736
41,1,200.0,1.105339,0.08021226
41,1,200.0,1.201456,0.1641889
41,1,200.0,1.297572,0.1740851
41,1,200.0,1.393689,0.19655609999999998
41,1,200.0,1.489805,0.2162875
41,1,200.0,1.585922,0.5081185
41,1,200.0,1.682038,0.6489562
